------
Drone: 1
id=1, command=takeoff, response=ok, start_time=2023-06-14 17:32:18.554873, end_time=2023-06-14 17:32:23.179328, duration=4.624455
id=2, command=up 50, response=ok, start_time=2023-06-14 17:32:24.932323, end_time=2023-06-14 17:32:27.476670, duration=2.544347
id=3, command=ccw 360, response=ok, start_time=2023-06-14 17:32:28.924149, end_time=2023-06-14 17:32:35.348630, duration=6.424481
id=4, command=up 30, response=ok, start_time=2023-06-14 17:32:38.797720, end_time=2023-06-14 17:32:41.032133, duration=2.234413
id=5, command=forward 100, response=ok, start_time=2023-06-14 17:32:45.215071, end_time=2023-06-14 17:32:47.502425, duration=2.287354
id=6, command=back 250, response=ok, start_time=2023-06-14 17:32:48.521707, end_time=2023-06-14 17:32:52.341159, duration=3.819452
id=7, command=up 20, response=ok, start_time=2023-06-14 17:32:53.029293, end_time=2023-06-14 17:32:55.071981, duration=2.042688
id=8, command=down 90, response=ok, start_time=2023-06-14 17:32:57.268565, end_time=2023-06-14 17:33:00.230214, duration=2.961649
id=9, command=right 50, response=ok, start_time=2023-06-14 17:33:00.863105, end_time=2023-06-14 17:33:02.975979, duration=2.112874
id=10, command=up 50, response=ok, start_time=2023-06-14 17:33:03.519678, end_time=2023-06-14 17:33:05.918440, duration=2.398762
id=11, command=left 50, response=ok, start_time=2023-06-14 17:33:06.569050, end_time=2023-06-14 17:33:08.535324, duration=1.966274
id=12, command=down 50, response=ok, start_time=2023-06-14 17:33:09.057956, end_time=2023-06-14 17:33:11.289235, duration=2.231279
id=13, command=ccw 80, response=ok, start_time=2023-06-14 17:33:11.815250, end_time=2023-06-14 17:33:13.851086, duration=2.035836
id=14, command=forward 100, response=ok, start_time=2023-06-14 17:33:14.411880, end_time=2023-06-14 17:33:17.017665, duration=2.605785
id=15, command=cw 60, response=ok, start_time=2023-06-14 17:33:17.576156, end_time=2023-06-14 17:33:19.203025, duration=1.626869
id=16, command=forward 100, response=ok, start_time=2023-06-14 17:33:20.606236, end_time=2023-06-14 17:33:23.504889, duration=2.898653
id=17, command=land, response=ok, start_time=2023-06-14 17:33:24.372872, end_time=2023-06-14 17:33:27.076870, duration=2.703998
